PRESIDENT 2012
,
Office,State,RaceDate,CensusPop,Area,AreaType,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
President,Iowa,20121106,N/A,BUENA VISTA,County,"8,383","4,554","Romney, W. Mitt",Challenger,"3,700","Obama, Barack H.",Incumbent,Libertarian,57,"Johnson, Gary E.",Challenger,72,854,R,54.32,44.14,.68,.86,55.17,44.83,"The other vote was: Litzel, Jerry (Nominated by Petition) 4; Harris, James (Socialist Workers Party) 2; Stein, Jill (Green) 12; Goode, Virgil H. Jr. (Write-in) 16; Scattered Write-In (Write-in) 36; La Riva, Gloria (Socialism and Liberation) 2",,"The other vote was: Litzel, Jerry (Nominated by Petition) 4; Harris, James (Socialist Workers Party) 2; Stein, Jill (Green) 12; Goode, Virgil H. Jr. (Write-in) 16; Scattered Write-In (Write-in) 36; La Riva, Gloria (Socialism and Liberation) 2"
President,Iowa,20121106,N/A,BUTLER,County,"7,545","4,106","Romney, W. Mitt",Challenger,"3,329","Obama, Barack H.",Incumbent,Libertarian,33,"Johnson, Gary E.",Challenger,77,777,R,54.42,44.12,.44,1.02,55.23,44.77,"The other vote was: Litzel, Jerry (Nominated by Petition) 8; Harris, James (Socialist Workers Party) 1; Stein, Jill (Green) 18; Goode, Virgil H. Jr. (Write-in) 25; Scattered Write-In (Write-in) 24; La Riva, Gloria (Socialism and Liberation) 1",,"The other vote was: Litzel, Jerry (Nominated by Petition) 8; Harris, James (Socialist Workers Party) 1; Stein, Jill (Green) 18; Goode, Virgil H. Jr. (Write-in) 25; Scattered Write-In (Write-in) 24; La Riva, Gloria (Socialism and Liberation) 1"
President,Iowa,20121106,N/A,CALHOUN,County,"5,230","2,891","Romney, W. Mitt",Challenger,"2,238","Obama, Barack H.",Incumbent,Libertarian,39,"Johnson, Gary E.",Challenger,62,653,R,55.28,42.79,.75,1.19,56.37,43.63,"The other vote was: Litzel, Jerry (Nominated by Petition) 1; Harris, James (Socialist Workers Party) 1; Stein, Jill (Green) 12; Goode, Virgil H. Jr. (Write-in) 16; Scattered Write-In (Write-in) 32; La Riva, Gloria (Socialism and Liberation) 0",,"The other vote was: Litzel, Jerry (Nominated by Petition) 1; Harris, James (Socialist Workers Party) 1; Stein, Jill (Green) 12; Goode, Virgil H. Jr. (Write-in) 16; Scattered Write-In (Write-in) 32; La Riva, Gloria (Socialism and Liberation) 0"
President,Iowa,20121106,N/A,CARROLL,County,"10,674","5,601","Romney, W. Mitt",Challenger,"4,947","Obama, Barack H.",Incumbent,Libertarian,42,"Johnson, Gary E.",Challenger,84,654,R,52.47,46.35,.39,.79,53.10,46.90,"The other vote was: Litzel, Jerry (Nominated by Petition) 8; Harris, James (Socialist Workers Party) 1; Stein, Jill (Green) 13; Goode, Virgil H. Jr. (Write-in) 23; Scattered Write-In (Write-in) 34; La Riva, Gloria (Socialism and Liberation) 5",,"The other vote was: Litzel, Jerry (Nominated by Petition) 8; Harris, James (Socialist Workers Party) 1; Stein, Jill (Green) 13; Goode, Virgil H. Jr. (Write-in) 23; Scattered Write-In (Write-in) 34; La Riva, Gloria (Socialism and Liberation) 5"
President,Iowa,20121106,N/A,CASS,County,"7,205","4,217","Romney, W. Mitt",Challenger,"2,858","Obama, Barack H.",Incumbent,Libertarian,46,"Johnson, Gary E.",Challenger,84,"1,359",R,58.53,39.67,.64,1.17,59.60,40.40,"The other vote was: Litzel, Jerry (Nominated by Petition) 5; Harris, James (Socialist Workers Party) 9; Stein, Jill (Green) 15; Goode, Virgil H. Jr. (Write-in) 21; Scattered Write-In (Write-in) 30; La Riva, Gloria (Socialism and Liberation) 4",,"The other vote was: Litzel, Jerry (Nominated by Petition) 5; Harris, James (Socialist Workers Party) 9; Stein, Jill (Green) 15; Goode, Virgil H. Jr. (Write-in) 21; Scattered Write-In (Write-in) 30; La Riva, Gloria (Socialism and Liberation) 4"
President,Iowa,20121106,N/A,CEDAR,County,"9,649","4,529","Romney, W. Mitt",Challenger,"4,972","Obama, Barack H.",Incumbent,Libertarian,72,"Johnson, Gary E.",Challenger,76,443,D,46.94,51.53,.75,.79,47.67,52.33,"The other vote was: Litzel, Jerry (Nominated by Petition) 5; Harris, James (Socialist Workers Party) 1; Stein, Jill (Green) 15; Goode, Virgil H. Jr. (Write-in) 14; Scattered Write-In (Write-in) 41; La Riva, Gloria (Socialism and Liberation) 0",,"The other vote was: Litzel, Jerry (Nominated by Petition) 5; Harris, James (Socialist Workers Party) 1; Stein, Jill (Green) 15; Goode, Virgil H. Jr. (Write-in) 14; Scattered Write-In (Write-in) 41; La Riva, Gloria (Socialism and Liberation) 0"
President,Iowa,20121106,N/A,CERRO GORDO,County,"23,824","10,128","Romney, W. Mitt",Challenger,"13,316","Obama, Barack H.",Incumbent,Libertarian,147,"Johnson, Gary E.",Challenger,233,"3,188",D,42.51,55.89,.62,.98,43.20,56.80,"The other vote was: Litzel, Jerry (Nominated by Petition) 12; Harris, James (Socialist Workers Party) 7; Stein, Jill (Green) 48; Goode, Virgil H. Jr. (Write-in) 44; Scattered Write-In (Write-in) 116; La Riva, Gloria (Socialism and Liberation) 6",,"The other vote was: Litzel, Jerry (Nominated by Petition) 12; Harris, James (Socialist Workers Party) 7; Stein, Jill (Green) 48; Goode, Virgil H. Jr. (Write-in) 44; Scattered Write-In (Write-in) 116; La Riva, Gloria (Socialism and Liberation) 6"
President,Iowa,20121106,N/A,CHEROKEE,County,"6,415","3,662","Romney, W. Mitt",Challenger,"2,634","Obama, Barack H.",Incumbent,Libertarian,45,"Johnson, Gary E.",Challenger,74,"1,028",R,57.08,41.06,.70,1.15,58.16,41.84,"The other vote was: Litzel, Jerry (Nominated by Petition) 4; Harris, James (Socialist Workers Party) 5; Stein, Jill (Green) 19; Goode, Virgil H. Jr. (Write-in) 12; Scattered Write-In (Write-in) 31; La Riva, Gloria (Socialism and Liberation) 3",,"The other vote was: Litzel, Jerry (Nominated by Petition) 4; Harris, James (Socialist Workers Party) 5; Stein, Jill (Green) 19; Goode, Virgil H. Jr. (Write-in) 12; Scattered Write-In (Write-in) 31; La Riva, Gloria (Socialism and Liberation) 3"
President,Iowa,20121106,N/A,CHICKASAW,County,"6,484","2,836","Romney, W. Mitt",Challenger,"3,554","Obama, Barack H.",Incumbent,Libertarian,35,"Johnson, Gary E.",Challenger,59,718,D,43.74,54.81,.54,.91,44.38,55.62,"The other vote was: Litzel, Jerry (Nominated by Petition) 4; Harris, James (Socialist Workers Party) 2; Stein, Jill (Green) 15; Goode, Virgil H. Jr. (Write-in) 15; Scattered Write-In (Write-in) 20; La Riva, Gloria (Socialism and Liberation) 3",,"The other vote was: Litzel, Jerry (Nominated by Petition) 4; Harris, James (Socialist Workers Party) 2; Stein, Jill (Green) 15; Goode, Virgil H. Jr. (Write-in) 15; Scattered Write-In (Write-in) 20; La Riva, Gloria (Socialism and Liberation) 3"
President,Iowa,20121106,N/A,CLARKE,County,"4,430","2,124","Romney, W. Mitt",Challenger,"2,189","Obama, Barack H.",Incumbent,Libertarian,38,"Johnson, Gary E.",Challenger,79,65,D,47.95,49.41,.86,1.78,49.25,50.75,"The other vote was: Litzel, Jerry (Nominated by Petition) 10; Harris, James (Socialist Workers Party) 2; Stein, Jill (Green) 17; Goode, Virgil H. Jr. (Write-in) 18; Scattered Write-In (Write-in) 30; La Riva, Gloria (Socialism and Liberation) 2",,"The other vote was: Litzel, Jerry (Nominated by Petition) 10; Harris, James (Socialist Workers Party) 2; Stein, Jill (Green) 17; Goode, Virgil H. Jr. (Write-in) 18; Scattered Write-In (Write-in) 30; La Riva, Gloria (Socialism and Liberation) 2"
President,Iowa,20121106,N/A,CLAY,County,"8,502","4,951","Romney, W. Mitt",Challenger,"3,385","Obama, Barack H.",Incumbent,Libertarian,58,"Johnson, Gary E.",Challenger,108,"1,566",R,58.23,39.81,.68,1.27,59.39,40.61,"The other vote was: Litzel, Jerry (Nominated by Petition) 5; Harris, James (Socialist Workers Party) 5; Stein, Jill (Green) 24; Goode, Virgil H. Jr. (Write-in) 13; Scattered Write-In (Write-in) 61; La Riva, Gloria (Socialism and Liberation) 0",,"The other vote was: Litzel, Jerry (Nominated by Petition) 5; Harris, James (Socialist Workers Party) 5; Stein, Jill (Green) 24; Goode, Virgil H. Jr. (Write-in) 13; Scattered Write-In (Write-in) 61; La Riva, Gloria (Socialism and Liberation) 0"
President,Iowa,20121106,N/A,CLAYTON,County,"9,138","4,164","Romney, W. Mitt",Challenger,"4,806","Obama, Barack H.",Incumbent,Libertarian,57,"Johnson, Gary E.",Challenger,111,642,D,45.57,52.59,.62,1.21,46.42,53.58,"The other vote was: Litzel, Jerry (Nominated by Petition) 4; Harris, James (Socialist Workers Party) 5; Stein, Jill (Green) 33; Goode, Virgil H. Jr. (Write-in) 19; Scattered Write-In (Write-in) 47; La Riva, Gloria (Socialism and Liberation) 3",,"The other vote was: Litzel, Jerry (Nominated by Petition) 4; Harris, James (Socialist Workers Party) 5; Stein, Jill (Green) 33; Goode, Virgil H. Jr. (Write-in) 19; Scattered Write-In (Write-in) 47; La Riva, Gloria (Socialism and Liberation) 3"
President,Iowa,20121106,N/A,CLINTON,County,"25,000","9,432","Romney, W. Mitt",Challenger,"15,141","Obama, Barack H.",Incumbent,Libertarian,187,"Johnson, Gary E.",Challenger,240,"5,709",D,37.73,60.56,.75,.96,38.38,61.62,"The other vote was: Litzel, Jerry (Nominated by Petition) 16; Harris, James (Socialist Workers Party) 6; Stein, Jill (Green) 55; Goode, Virgil H. Jr. (Write-in) 61; Scattered Write-In (Write-in) 100; La Riva, Gloria (Socialism and Liberation) 2",,"The other vote was: Litzel, Jerry (Nominated by Petition) 16; Harris, James (Socialist Workers Party) 6; Stein, Jill (Green) 55; Goode, Virgil H. Jr. (Write-in) 61; Scattered Write-In (Write-in) 100; La Riva, Gloria (Socialism and Liberation) 2"
President,Iowa,20121106,N/A,CRAWFORD,County,"6,752","3,595","Romney, W. Mitt",Challenger,"3,066","Obama, Barack H.",Incumbent,Libertarian,32,"Johnson, Gary E.",Challenger,59,529,R,53.24,45.41,.47,.87,53.97,46.03,"The other vote was: Litzel, Jerry (Nominated by Petition) 3; Harris, James (Socialist Workers Party) 3; Stein, Jill (Green) 16; Goode, Virgil H. Jr. (Write-in) 9; Scattered Write-In (Write-in) 24; La Riva, Gloria (Socialism and Liberation) 4",,"The other vote was: Litzel, Jerry (Nominated by Petition) 3; Harris, James (Socialist Workers Party) 3; Stein, Jill (Green) 16; Goode, Virgil H. Jr. (Write-in) 9; Scattered Write-In (Write-in) 24; La Riva, Gloria (Socialism and Liberation) 4"
President,Iowa,20121106,N/A,DALLAS,County,"38,116","20,988","Romney, W. Mitt",Challenger,"16,576","Obama, Barack H.",Incumbent,Libertarian,273,"Johnson, Gary E.",Challenger,279,"4,412",R,55.06,43.49,.72,.73,55.87,44.13,"The other vote was: Litzel, Jerry (Nominated by Petition) 24; Harris, James (Socialist Workers Party) 4; Stein, Jill (Green) 49; Goode, Virgil H. Jr. (Write-in) 57; Scattered Write-In (Write-in) 139; La Riva, Gloria (Socialism and Liberation) 6",,"The other vote was: Litzel, Jerry (Nominated by Petition) 24; Harris, James (Socialist Workers Party) 4; Stein, Jill (Green) 49; Goode, Virgil H. Jr. (Write-in) 57; Scattered Write-In (Write-in) 139; La Riva, Gloria (Socialism and Liberation) 6"
President,Iowa,20121106,N/A,DAVIS,County,"3,773","2,138","Romney, W. Mitt",Challenger,"1,520","Obama, Barack H.",Incumbent,Libertarian,38,"Johnson, Gary E.",Challenger,77,618,R,56.67,40.29,1.01,2.04,58.45,41.55,"The other vote was: Litzel, Jerry (Nominated by Petition) 4; Harris, James (Socialist Workers Party) 1; Stein, Jill (Green) 10; Goode, Virgil H. Jr. (Write-in) 32; Scattered Write-In (Write-in) 28; La Riva, Gloria (Socialism and Liberation) 2",,"The other vote was: Litzel, Jerry (Nominated by Petition) 4; Harris, James (Socialist Workers Party) 1; Stein, Jill (Green) 10; Goode, Virgil H. Jr. (Write-in) 32; Scattered Write-In (Write-in) 28; La Riva, Gloria (Socialism and Liberation) 2"
President,Iowa,20121106,N/A,DECATUR,County,"3,833","1,947","Romney, W. Mitt",Challenger,"1,791","Obama, Barack H.",Incumbent,Libertarian,33,"Johnson, Gary E.",Challenger,62,156,R,50.80,46.73,.86,1.62,52.09,47.91,"The other vote was: Litzel, Jerry (Nominated by Petition) 9; Harris, James (Socialist Workers Party) 5; Stein, Jill (Green) 15; Goode, Virgil H. Jr. (Write-in) 12; Scattered Write-In (Write-in) 18; La Riva, Gloria (Socialism and Liberation) 3",,"The other vote was: Litzel, Jerry (Nominated by Petition) 9; Harris, James (Socialist Workers Party) 5; Stein, Jill (Green) 15; Goode, Virgil H. Jr. (Write-in) 12; Scattered Write-In (Write-in) 18; La Riva, Gloria (Socialism and Liberation) 3"
President,Iowa,20121106,N/A,DELAWARE,County,"9,378","4,636","Romney, W. Mitt",Challenger,"4,616","Obama, Barack H.",Incumbent,Libertarian,46,"Johnson, Gary E.",Challenger,80,20,R,49.43,49.22,.49,.85,50.11,49.89,"The other vote was: Litzel, Jerry (Nominated by Petition) 5; Harris, James (Socialist Workers Party) 2; Stein, Jill (Green) 24; Goode, Virgil H. Jr. (Write-in) 10; Scattered Write-In (Write-in) 36; La Riva, Gloria (Socialism and Liberation) 3",,"The other vote was: Litzel, Jerry (Nominated by Petition) 5; Harris, James (Socialist Workers Party) 2; Stein, Jill (Green) 24; Goode, Virgil H. Jr. (Write-in) 10; Scattered Write-In (Write-in) 36; La Riva, Gloria (Socialism and Liberation) 3"
President,Iowa,20121106,N/A,DES MOINES,County,"20,385","8,136","Romney, W. Mitt",Challenger,"11,888","Obama, Barack H.",Incumbent,Libertarian,137,"Johnson, Gary E.",Challenger,224,"3,752",D,39.91,58.32,.67,1.10,40.63,59.37,"The other vote was: Litzel, Jerry (Nominated by Petition) 10; Harris, James (Socialist Workers Party) 7; Stein, Jill (Green) 68; Goode, Virgil H. Jr. (Write-in) 33; Scattered Write-In (Write-in) 100; La Riva, Gloria (Socialism and Liberation) 6",,"The other vote was: Litzel, Jerry (Nominated by Petition) 10; Harris, James (Socialist Workers Party) 7; Stein, Jill (Green) 68; Goode, Virgil H. Jr. (Write-in) 33; Scattered Write-In (Write-in) 100; La Riva, Gloria (Socialism and Liberation) 6"
President,Iowa,20121106,N/A,DICKINSON,County,"10,159","5,912","Romney, W. Mitt",Challenger,"4,095","Obama, Barack H.",Incumbent,Libertarian,68,"Johnson, Gary E.",Challenger,84,"1,817",R,58.19,40.31,.67,.83,59.08,40.92,"The other vote was: Litzel, Jerry (Nominated by Petition) 6; Harris, James (Socialist Workers Party) 2; Stein, Jill (Green) 23; Goode, Virgil H. Jr. (Write-in) 18; Scattered Write-In (Write-in) 33; La Riva, Gloria (Socialism and Liberation) 2",,"The other vote was: Litzel, Jerry (Nominated by Petition) 6; Harris, James (Socialist Workers Party) 2; Stein, Jill (Green) 23; Goode, Virgil H. Jr. (Write-in) 18; Scattered Write-In (Write-in) 33; La Riva, Gloria (Socialism and Liberation) 2"
President,Iowa,20121106,N/A,DUBUQUE,County,"50,894","21,280","Romney, W. Mitt",Challenger,"28,768","Obama, Barack H.",Incumbent,Libertarian,438,"Johnson, Gary E.",Challenger,408,"7,488",D,41.81,56.53,.86,.80,42.52,57.48,"The other vote was: Litzel, Jerry (Nominated by Petition) 13; Harris, James (Socialist Workers Party) 13; Stein, Jill (Green) 111; Goode, Virgil H. Jr. (Write-in) 65; Scattered Write-In (Write-in) 197; La Riva, Gloria (Socialism and Liberation) 9",,"The other vote was: Litzel, Jerry (Nominated by Petition) 13; Harris, James (Socialist Workers Party) 13; Stein, Jill (Green) 111; Goode, Virgil H. Jr. (Write-in) 65; Scattered Write-In (Write-in) 197; La Riva, Gloria (Socialism and Liberation) 9"
President,Iowa,20121106,N/A,EMMET,County,"4,687","2,507","Romney, W. Mitt",Challenger,"2,099","Obama, Barack H.",Incumbent,Libertarian,27,"Johnson, Gary E.",Challenger,54,408,R,53.49,44.78,.58,1.15,54.43,45.57,"The other vote was: Litzel, Jerry (Nominated by Petition) 2; Harris, James (Socialist Workers Party) 3; Stein, Jill (Green) 16; Goode, Virgil H. Jr. (Write-in) 10; Scattered Write-In (Write-in) 21; La Riva, Gloria (Socialism and Liberation) 2",,"The other vote was: Litzel, Jerry (Nominated by Petition) 2; Harris, James (Socialist Workers Party) 3; Stein, Jill (Green) 16; Goode, Virgil H. Jr. (Write-in) 10; Scattered Write-In (Write-in) 21; La Riva, Gloria (Socialism and Liberation) 2"
President,Iowa,20121106,N/A,FAYETTE,County,"10,366","4,492","Romney, W. Mitt",Challenger,"5,732","Obama, Barack H.",Incumbent,Libertarian,56,"Johnson, Gary E.",Challenger,86,"1,240",D,43.33,55.30,.54,.83,43.94,56.06,"The other vote was: Litzel, Jerry (Nominated by Petition) 11; Harris, James (Socialist Workers Party) 2; Stein, Jill (Green) 28; Goode, Virgil H. Jr. (Write-in) 21; Scattered Write-In (Write-in) 24; La Riva, Gloria (Socialism and Liberation) 0",,"The other vote was: Litzel, Jerry (Nominated by Petition) 11; Harris, James (Socialist Workers Party) 2; Stein, Jill (Green) 28; Goode, Virgil H. Jr. (Write-in) 21; Scattered Write-In (Write-in) 24; La Riva, Gloria (Socialism and Liberation) 0"
President,Iowa,20121106,N/A,FLOYD,County,"8,257","3,472","Romney, W. Mitt",Challenger,"4,680","Obama, Barack H.",Incumbent,Libertarian,43,"Johnson, Gary E.",Challenger,62,"1,208",D,42.05,56.68,.52,.75,42.59,57.41,"The other vote was: Litzel, Jerry (Nominated by Petition) 8; Harris, James (Socialist Workers Party) 2; Stein, Jill (Green) 22; Goode, Virgil H. Jr. (Write-in) 11; Scattered Write-In (Write-in) 17; La Riva, Gloria (Socialism and Liberation) 2",,"The other vote was: Litzel, Jerry (Nominated by Petition) 8; Harris, James (Socialist Workers Party) 2; Stein, Jill (Green) 22; Goode, Virgil H. Jr. (Write-in) 11; Scattered Write-In (Write-in) 17; La Riva, Gloria (Socialism and Liberation) 2"
President,Iowa,20121106,N/A,FRANKLIN,County,"5,186","2,823","Romney, W. Mitt",Challenger,"2,266","Obama, Barack H.",Incumbent,Libertarian,33,"Johnson, Gary E.",Challenger,64,557,R,54.44,43.69,.64,1.23,55.47,44.53,"The other vote was: Litzel, Jerry (Nominated by Petition) 5; Harris, James (Socialist Workers Party) 0; Stein, Jill (Green) 7; Goode, Virgil H. Jr. (Write-in) 12; Scattered Write-In (Write-in) 38; La Riva, Gloria (Socialism and Liberation) 2",,"The other vote was: Litzel, Jerry (Nominated by Petition) 5; Harris, James (Socialist Workers Party) 0; Stein, Jill (Green) 7; Goode, Virgil H. Jr. (Write-in) 12; Scattered Write-In (Write-in) 38; La Riva, Gloria (Socialism and Liberation) 2"
